<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,27/11/12,00:00:00,1405.7400000,1412.8600000,1392.3000000,1395.1900000,21481586902
IMOEX,D,28/11/12,00:00:00,1394.0400000,1394.0400000,1378.7000000,1382.9800000,24499456268
IMOEX,D,29/11/12,00:00:00,1387.7700000,1396.3600000,1385.6900000,1389.5900000,23906203591
IMOEX,D,30/11/12,00:00:00,1389.5800000,1411.2100000,1384.1800000,1405.1900000,44467531881
IMOEX,D,03/12/12,00:00:00,1405.9600000,1422.2000000,1403.7000000,1417.3500000,24123757425
IMOEX,D,04/12/12,00:00:00,1416.7000000,1421.5900000,1407.9000000,1412.6700000,21671782716
IMOEX,D,05/12/12,00:00:00,1412.8500000,1441.4400000,1412.8500000,1438.6400000,34094332069
IMOEX,D,06/12/12,00:00:00,1438.4600000,1449.4300000,1434.5900000,1438.4500000,26714936964
IMOEX,D,07/12/12,00:00:00,1438.4500000,1443.8900000,1427.8500000,1441.4700000,22867281415
IMOEX,D,10/12/12,00:00:00,1441.9000000,1455.1900000,1438.5200000,1448.5200000,22298686241
IMOEX,D,11/12/12,00:00:00,1447.7900000,1453.0500000,1441.7800000,1450.0900000,24491082843
IMOEX,D,12/12/12,00:00:00,1450.7000000,1472.0100000,1450.7000000,1471.8000000,25026660103
IMOEX,D,13/12/12,00:00:00,1470.9800000,1471.0600000,1454.6600000,1460.5200000,26791259604
IMOEX,D,14/12/12,00:00:00,1461.9900000,1471.2000000,1460.6400000,1465.7700000,19768799251
IMOEX,D,17/12/12,00:00:00,1465.8800000,1472.6200000,1458.4400000,1472.4900000,26133492976
IMOEX,D,18/12/12,00:00:00,1473.3600000,1486.5700000,1473.3600000,1483.7700000,29212424286
IMOEX,D,19/12/12,00:00:00,1485.0900000,1487.4600000,1477.0500000,1477.6900000,25097039435
IMOEX,D,20/12/12,00:00:00,1473.1800000,1490.5100000,1468.9000000,1489.9700000,26325562900
IMOEX,D,21/12/12,00:00:00,1480.8100000,1482.1600000,1470.2500000,1479.5000000,25717254632
IMOEX,D,24/12/12,00:00:00,1479.5600000,1482.2700000,1471.4700000,1472.6200000,15685192136
IMOEX,D,25/12/12,00:00:00,1472.6600000,1475.0800000,1467.2100000,1473.8700000,8454647900
IMOEX,D,26/12/12,00:00:00,1473.9800000,1479.5000000,1471.1700000,1477.4400000,14310409615
IMOEX,D,27/12/12,00:00:00,1477.2300000,1482.3400000,1473.8200000,1473.9200000,15542864516
IMOEX,D,28/12/12,00:00:00,1473.9200000,1480.3700000,1472.5800000,1477.8700000,19877824002
